"prob"
"353",0.276318951991949
"67",0.156662738510401
"366",0.368409256468212
"437",0.136787793934157
"371",0.236276678164894
"412",0.257968649285405
"96",0.182876609477969
"65",0.424847726391684
"356",0.301264968541464
"726",0.2014226334075
"729",0.250735595358057
"361",0.219062966714556
"724",0.181087163886714
"732",0.124415136125495
"390",0.282143196378057
"438",0.0480597269408343
"725",0.159469892893096
"666",0.392113582986987
"728",0.352360491840884
"403",0.353995487953974
"664",0.222330441350483
"722",0.294004531312464
"717",0.503319666389831
"440",0.323791433799264
"355",0.243665998974643
"383",0.126244518627093
"85",0.125104684474406
"733",0.17270321779874
"77",0.0967457723986171
"721",0.331973412535884
"397",0.409687133055841
"396",0.306391816977152
"83",0.442593481492962
"351",0.290464127213424
"335",0.384569046493576
"93",0.194132839412503
"711",0.335108107665028
"683",0.398985625183442
"430",0.0755763484690003
"408",0.439416475684689
"62",0.341915214219331
"369",0.408149129021022
"702",0.306447351030079
"347",0.455440745540164
"429",0.175080308132031
"681",0.431365822938345
"706",0.146902100801279
"410",0.425074321330635
"703",0.531297969001663
"658",0.475426103149149
"713",0.0927118967604327
"677",0.300151390770483
"647",0.384154361588301
"87",0.171028892990657
"389",0.346460192276787
"377",0.304260602721405
"704",0.196896077408199
"662",0.27615366598035
"76",0.202379173642357
"331",0.34144355918877
"421",0.257165767073472
"344",0.232374546793672
"669",0.293749874220923
"364",0.314658996844583
"660",0.327926244830676
"670",0.234766912977174
"358",0.111072408851657
"439",0.259453436001115
"701",0.557411532383163
"391",0.329441347589052
"671",0.239536520912315
"656",0.192363844973357
"405",0.131362223725098
"426",0.458750796801944
"362",0.232445924672199
"718",0.462238923990141
"338",0.640006902699635
"374",0.238200333092076
"661",0.477886770934869
"394",0.284116836845428
"422",0.17561314360708
"411",0.400474406971296
"432",0.454241649230777
"98",0.314645819693992
"707",0.149913213316508
"55",0.179751704404597
"415",0.154702263403314
"646",0.501678645960435
"363",0.536547955806408
"675",0.146072019131155
"56",0.255057294265007
"708",0.214393163377695
"80",0.265387560618318
"416",0.249923103631939
"424",0.295799276767984
"379",0.217701466416692
"90",0.470020810238677
"73",0.187380596126967
"392",0.322446065639951
"360",0.212149938444399
"673",0.18380470244791
"716",0.321155040715025
"376",0.267490155642309
"698",0.424565110347573
"99",0.17644613490185
"414",0.188939422360953
"694",0.388890032748977
"691",0.246149406630038
"719",0.26515570448727
"333",0.509273880997827
"86",0.798590365188836
"78",0.451773779889238
"339",0.507493499841564
"667",0.397400866990664
"101",0.277680170296518
"657",0.40786426121746
"692",0.239910182442214
"387",0.135255352485255
"354",0.396499809772828
"357",0.197612240307207
"433",0.2697915702479
"64",0.151627028271737
"59",0.411190325100254
"427",0.311676713067213
"359",0.268653061667631
"32",0.354411005597705
"195",0.294605071172566
"169",0.479538939079328
"250",0.263199583211036
"198",0.329469938648289
"568",0.35899002483867
"168",0.316454567187649
"557",0.409713948542264
"558",0.505362744580731
"183",0.183821497873896
"245",0.272314647916117
"540",0.190080808974382
"528",0.428305286791182
"38",0.242334379457358
"561",0.311966972062129
"230",0.374444877061664
"235",0.337696276555254
"223",0.472815478815171
"232",0.589891837293715
"173",0.346781304040879
"193",0.19009910689736
"251",0.28332520755552
"512",0.562478567864912
"539",0.514555492983195
"221",0.222144599753823
"29",0.34343089103461
"516",0.462463443768708
"530",0.430781122601844
"536",0.393242329866027
"545",0.394819855733862
"208",0.279085668004934
"572",0.240076465974813
"174",0.557926521686263
"532",0.456403888763227
"186",0.253465979500749
"31",0.396031817618584
"546",0.475988824693952
"240",0.349514374477778
"523",0.168967338475315
"543",0.244037017810423
"227",0.283548616520442
"234",0.165470345767838
"224",0.294549242007447
