model_type_all,model_acc_all,2018,2018_pre,2018_min,2018_min_pre,2018_avg_pre,2018_avg,2018_max_pre,2018_max,model_type_6main,model_acc_6main
2018,0.621212121,0.621212121,0.696969697,0.808080808,0.828282828,0.833333333,0.843434343,0.803030303,0.818181818,2018_min,0.808080808
2018,0.646464646,0.646464646,0.722222222,0.808080808,0.828282828,0.808080808,0.823232323,0.787878788,0.823232323,2018_min,0.808080808
2018,0.636363636,0.636363636,0.671717172,0.848484848,0.818181818,0.787878788,0.818181818,0.782828283,0.803030303,2018_min,0.848484848
2018,0.621212121,0.621212121,0.702020202,0.838383838,0.808080808,0.818181818,0.823232323,0.813131313,0.803030303,2018_min,0.838383838
2018,0.651515152,0.651515152,0.691919192,0.803030303,0.828282828,0.797979798,0.772727273,0.803030303,0.803030303,2018_min,0.803030303
2018,0.656565657,0.656565657,0.666666667,0.803030303,0.828282828,0.777777778,0.777777778,0.782828283,0.803030303,2018_min,0.803030303
2018,0.616161616,0.616161616,0.681818182,0.823232323,0.828282828,0.797979798,0.818181818,0.772727273,0.803030303,2018_min,0.823232323
2018,0.646464646,0.646464646,0.696969697,0.818181818,0.803030303,0.828282828,0.848484848,0.808080808,0.772727273,2018_min,0.818181818
2018,0.656565657,0.656565657,0.656565657,0.787878788,0.813131313,0.797979798,0.777777778,0.797979798,0.767676768,2018_min,0.787878788
2018,0.666666667,0.666666667,0.702020202,0.813131313,0.838383838,0.792929293,0.767676768,0.813131313,0.787878788,2018_min,0.813131313
2018,0.666666667,0.666666667,0.661616162,0.823232323,0.813131313,0.833333333,0.808080808,0.797979798,0.777777778,2018_min,0.823232323
2018,0.676767677,0.676767677,0.681818182,0.782828283,0.833333333,0.803030303,0.808080808,0.777777778,0.813131313,2018_min,0.782828283
2018,0.651515152,0.651515152,0.681818182,0.823232323,0.838383838,0.792929293,0.838383838,0.782828283,0.813131313,2018_min,0.823232323
2018,0.621212121,0.621212121,0.727272727,0.797979798,0.828282828,0.818181818,0.772727273,0.803030303,0.792929293,2018_min,0.797979798
2018,0.636363636,0.636363636,0.686868687,0.797979798,0.828282828,0.797979798,0.792929293,0.787878788,0.782828283,2018_min,0.797979798
2018,0.646464646,0.646464646,0.696969697,0.853535354,0.833333333,0.808080808,0.838383838,0.792929293,0.787878788,2018_min,0.853535354
2018,0.656565657,0.656565657,0.712121212,0.797979798,0.828282828,0.813131313,0.803030303,0.823232323,0.797979798,2018_min,0.797979798
2018,0.656565657,0.656565657,0.656565657,0.792929293,0.838383838,0.838383838,0.828282828,0.797979798,0.792929293,2018_min,0.792929293
2018,0.646464646,0.646464646,0.727272727,0.848484848,0.833333333,0.823232323,0.818181818,0.792929293,0.797979798,2018_min,0.848484848
2018,0.651515152,0.651515152,0.696969697,0.818181818,0.833333333,0.792929293,0.823232323,0.792929293,0.797979798,2018_min,0.818181818
2018,0.636363636,0.636363636,0.702020202,0.843434343,0.878787879,0.818181818,0.808080808,0.813131313,0.813131313,2018_min,0.843434343
2018,0.636363636,0.636363636,0.681818182,0.803030303,0.828282828,0.797979798,0.803030303,0.792929293,0.823232323,2018_min,0.803030303
2018,0.671717172,0.671717172,0.671717172,0.797979798,0.818181818,0.797979798,0.803030303,0.792929293,0.803030303,2018_min,0.797979798
2018,0.626262626,0.626262626,0.696969697,0.803030303,0.833333333,0.828282828,0.823232323,0.813131313,0.762626263,2018_min,0.803030303
2018,0.661616162,0.661616162,0.722222222,0.823232323,0.818181818,0.813131313,0.828282828,0.833333333,0.772727273,2018_min,0.823232323
2018,0.636363636,0.636363636,0.696969697,0.808080808,0.843434343,0.843434343,0.823232323,0.782828283,0.792929293,2018_min,0.808080808
2018,0.636363636,0.636363636,0.722222222,0.782828283,0.803030303,0.848484848,0.803030303,0.813131313,0.833333333,2018_min,0.782828283
2018,0.707070707,0.707070707,0.681818182,0.828282828,0.823232323,0.823232323,0.797979798,0.803030303,0.797979798,2018_min,0.828282828
2018,0.661616162,0.661616162,0.712121212,0.808080808,0.828282828,0.823232323,0.767676768,0.803030303,0.797979798,2018_min,0.808080808
2018,0.651515152,0.651515152,0.661616162,0.838383838,0.803030303,0.792929293,0.808080808,0.813131313,0.767676768,2018_min,0.838383838
2018,0.656565657,0.656565657,0.696969697,0.833333333,0.838383838,0.797979798,0.828282828,0.787878788,0.808080808,2018_min,0.833333333
2018,0.656565657,0.656565657,0.712121212,0.797979798,0.792929293,0.813131313,0.848484848,0.818181818,0.808080808,2018_min,0.797979798
2018,0.651515152,0.651515152,0.641414141,0.803030303,0.823232323,0.782828283,0.818181818,0.772727273,0.808080808,2018_min,0.803030303
2018,0.631313131,0.631313131,0.611111111,0.823232323,0.808080808,0.823232323,0.828282828,0.782828283,0.787878788,2018_min,0.823232323
2018,0.636363636,0.636363636,0.722222222,0.803030303,0.838383838,0.833333333,0.808080808,0.792929293,0.777777778,2018_min,0.803030303
2018,0.696969697,0.696969697,0.646464646,0.828282828,0.803030303,0.818181818,0.848484848,0.767676768,0.787878788,2018_min,0.828282828
2018,0.646464646,0.646464646,0.676767677,0.823232323,0.828282828,0.803030303,0.808080808,0.792929293,0.818181818,2018_min,0.823232323
2018,0.641414141,0.641414141,0.712121212,0.823232323,0.782828283,0.808080808,0.833333333,0.797979798,0.762626263,2018_min,0.823232323
2018,0.631313131,0.631313131,0.732323232,0.823232323,0.833333333,0.803030303,0.823232323,0.828282828,0.742424242,2018_min,0.823232323
2018,0.631313131,0.631313131,0.686868687,0.848484848,0.823232323,0.803030303,0.792929293,0.823232323,0.797979798,2018_min,0.848484848
2018,0.666666667,0.666666667,0.727272727,0.808080808,0.782828283,0.828282828,0.782828283,0.797979798,0.787878788,2018_min,0.808080808
2018,0.606060606,0.606060606,0.712121212,0.813131313,0.818181818,0.803030303,0.818181818,0.803030303,0.787878788,2018_min,0.813131313
2018,0.691919192,0.691919192,0.686868687,0.808080808,0.833333333,0.803030303,0.803030303,0.787878788,0.803030303,2018_min,0.808080808
2018,0.631313131,0.631313131,0.691919192,0.792929293,0.823232323,0.803030303,0.833333333,0.823232323,0.813131313,2018_min,0.792929293
2018,0.671717172,0.671717172,0.676767677,0.813131313,0.828282828,0.803030303,0.803030303,0.767676768,0.792929293,2018_min,0.813131313
2018,0.621212121,0.621212121,0.696969697,0.818181818,0.823232323,0.772727273,0.808080808,0.787878788,0.777777778,2018_min,0.818181818
2018,0.621212121,0.621212121,0.712121212,0.813131313,0.828282828,0.828282828,0.797979798,0.792929293,0.787878788,2018_min,0.813131313
2018,0.696969697,0.696969697,0.702020202,0.803030303,0.813131313,0.792929293,0.818181818,0.782828283,0.808080808,2018_min,0.803030303
2018,0.686868687,0.686868687,0.712121212,0.828282828,0.833333333,0.838383838,0.782828283,0.818181818,0.797979798,2018_min,0.828282828
2018,0.671717172,0.671717172,0.707070707,0.823232323,0.833333333,0.813131313,0.803030303,0.803030303,0.772727273,2018_min,0.823232323
2018,0.666666667,0.666666667,0.661616162,0.787878788,0.833333333,0.808080808,0.818181818,0.828282828,0.792929293,2018_min,0.787878788
2018,0.661616162,0.661616162,0.661616162,0.823232323,0.853535354,0.833333333,0.848484848,0.792929293,0.782828283,2018_min,0.823232323
2018,0.671717172,0.671717172,0.656565657,0.787878788,0.823232323,0.818181818,0.823232323,0.828282828,0.772727273,2018_min,0.787878788
2018,0.661616162,0.661616162,0.691919192,0.797979798,0.833333333,0.803030303,0.818181818,0.777777778,0.792929293,2018_min,0.797979798
2018,0.641414141,0.641414141,0.772727273,0.838383838,0.838383838,0.797979798,0.803030303,0.797979798,0.823232323,2018_min,0.838383838
2018,0.646464646,0.646464646,0.696969697,0.843434343,0.813131313,0.828282828,0.833333333,0.782828283,0.803030303,2018_min,0.843434343
2018,0.646464646,0.646464646,0.691919192,0.762626263,0.813131313,0.803030303,0.828282828,0.828282828,0.813131313,2018_min,0.762626263
2018,0.681818182,0.681818182,0.702020202,0.828282828,0.813131313,0.828282828,0.843434343,0.808080808,0.792929293,2018_min,0.828282828
2018,0.661616162,0.661616162,0.686868687,0.797979798,0.828282828,0.843434343,0.833333333,0.777777778,0.792929293,2018_min,0.797979798
2018,0.671717172,0.671717172,0.712121212,0.772727273,0.808080808,0.853535354,0.848484848,0.792929293,0.792929293,2018_min,0.772727273
2018,0.661616162,0.661616162,0.686868687,0.848484848,0.818181818,0.813131313,0.833333333,0.797979798,0.797979798,2018_min,0.848484848
2018,0.646464646,0.646464646,0.691919192,0.843434343,0.797979798,0.853535354,0.808080808,0.782828283,0.833333333,2018_min,0.843434343
2018,0.686868687,0.686868687,0.722222222,0.818181818,0.823232323,0.797979798,0.797979798,0.828282828,0.772727273,2018_min,0.818181818
2018,0.636363636,0.636363636,0.686868687,0.828282828,0.858585859,0.823232323,0.828282828,0.792929293,0.808080808,2018_min,0.828282828
2018,0.641414141,0.641414141,0.696969697,0.797979798,0.843434343,0.813131313,0.833333333,0.797979798,0.828282828,2018_min,0.797979798
2018,0.641414141,0.641414141,0.626262626,0.838383838,0.762626263,0.818181818,0.813131313,0.823232323,0.803030303,2018_min,0.838383838
2018,0.611111111,0.611111111,0.691919192,0.823232323,0.813131313,0.777777778,0.828282828,0.797979798,0.792929293,2018_min,0.823232323
2018,0.641414141,0.641414141,0.671717172,0.818181818,0.833333333,0.828282828,0.823232323,0.808080808,0.787878788,2018_min,0.818181818
2018,0.621212121,0.621212121,0.691919192,0.833333333,0.818181818,0.782828283,0.823232323,0.823232323,0.797979798,2018_min,0.833333333
2018,0.656565657,0.656565657,0.681818182,0.843434343,0.808080808,0.797979798,0.818181818,0.787878788,0.787878788,2018_min,0.843434343
2018,0.666666667,0.666666667,0.702020202,0.833333333,0.838383838,0.813131313,0.858585859,0.792929293,0.823232323,2018_min,0.833333333
2018,0.666666667,0.666666667,0.712121212,0.797979798,0.843434343,0.828282828,0.792929293,0.762626263,0.833333333,2018_min,0.797979798
2018,0.681818182,0.681818182,0.707070707,0.787878788,0.828282828,0.777777778,0.818181818,0.767676768,0.818181818,2018_min,0.787878788
2018,0.671717172,0.671717172,0.717171717,0.843434343,0.808080808,0.848484848,0.828282828,0.813131313,0.787878788,2018_min,0.843434343
2018,0.671717172,0.671717172,0.686868687,0.818181818,0.838383838,0.838383838,0.818181818,0.828282828,0.797979798,2018_min,0.818181818
2018,0.656565657,0.656565657,0.727272727,0.813131313,0.792929293,0.813131313,0.813131313,0.782828283,0.797979798,2018_min,0.813131313
2018,0.636363636,0.636363636,0.722222222,0.848484848,0.823232323,0.808080808,0.803030303,0.782828283,0.808080808,2018_min,0.848484848
2018,0.606060606,0.606060606,0.696969697,0.843434343,0.823232323,0.823232323,0.787878788,0.808080808,0.813131313,2018_min,0.843434343
2018,0.676767677,0.676767677,0.712121212,0.823232323,0.818181818,0.803030303,0.818181818,0.813131313,0.777777778,2018_min,0.823232323
2018,0.641414141,0.641414141,0.712121212,0.838383838,0.818181818,0.813131313,0.843434343,0.777777778,0.823232323,2018_min,0.838383838
2018,0.676767677,0.676767677,0.707070707,0.792929293,0.823232323,0.808080808,0.843434343,0.767676768,0.818181818,2018_min,0.792929293
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.787878788
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.853535354
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.863636364
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.782828283
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.858585859
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.651515152,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.848484848
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.858585859
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.873737374
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.732323232,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.853535354
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.732323232,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.651515152,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.792929293
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.792929293
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.777777778
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.848484848
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.853535354
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.863636364
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.641414141,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.853535354
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.858585859
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.853535354
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.863636364
2018_pre,0.656565657,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.853535354
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.848484848
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.656565657,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.792929293
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.621212121,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.782828283
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.787878788
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.787878788
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.782828283
2018_pre,0.737373737,,,,,,,,,2018_min_pre,0.848484848
2018_pre,0.656565657,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.792929293
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.651515152,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.853535354
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.772727273
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.787878788
2018_pre,0.737373737,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.646464646,,,,,,,,,2018_min_pre,0.833333333
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.853535354
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.656565657,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.732323232,,,,,,,,,2018_min_pre,0.858585859
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.777777778
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.727272727,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.868686869
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.646464646,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.646464646,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.686868687,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.676767677,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.747474747,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.803030303
2018_pre,0.732323232,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.818181818
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.737373737,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.646464646,,,,,,,,,2018_min_pre,0.858585859
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.808080808
2018_pre,0.717171717,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.691919192,,,,,,,,,2018_min_pre,0.848484848
2018_pre,0.666666667,,,,,,,,,2018_min_pre,0.843434343
2018_pre,0.671717172,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.707070707,,,,,,,,,2018_min_pre,0.838383838
2018_pre,0.661616162,,,,,,,,,2018_min_pre,0.828282828
2018_pre,0.712121212,,,,,,,,,2018_min_pre,0.813131313
2018_pre,0.722222222,,,,,,,,,2018_min_pre,0.823232323
2018_pre,0.702020202,,,,,,,,,2018_min_pre,0.782828283
2018_pre,0.696969697,,,,,,,,,2018_min_pre,0.797979798
2018_pre,0.681818182,,,,,,,,,2018_min_pre,0.833333333
